record_id,submission_date,case_type,priority,old_predicted_days,optimized_predicted_days,actual_days,compliance_flag,bias_risk_score
1835,2023-01-17,Standard,Low,355,30,412,0,0.010736429539087523
1836,2024-11-07,Urgent,Low,380,29,32,0,0.013265316963019746
1837,2023-06-02,Complex,Low,313,17,28,0,0.04041077083006011
1838,2025-09-24,Urgent,Low,293,24,28,0,0.0520408171568919
1839,2024-01-13,Standard,Medium,431,28,22,1,0.08241939187216227
1840,2024-08-10,Standard,Low,312,34,29,0,0.05856251909349395
1841,2024-08-21,Standard,Medium,420,15,29,0,0.09025974451459821
1842,2024-09-20,Standard,Low,374,27,21,0,0.021776783613835872
1843,2025-05-23,Standard,Medium,446,29,314,0,0.059621951599838435
1844,2023-12-08,Complex,Medium,313,26,16,0,0.06552384097925983
1845,2025-09-07,Complex,Low,429,17,17,0,0.07258050517153207
1846,2023-01-27,Standard,Low,416,25,424,0,0.09886506982286623
1847,2025-04-04,Standard,Low,418,26,18,0,0.04680338224120937
1848,2023-10-14,Standard,Medium,456,24,28,0,0.036931957986289454
1849,2024-10-07,Standard,Low,403,20,478,0,0.0852206675153828
1850,2024-12-31,Standard,Medium,277,19,483,0,0.017679090508531548
1851,2023-06-17,Standard,Medium,422,26,17,0,0.0037028097279772744
1852,2024-09-01,Standard,High,415,20,30,0,0.04435890535313332
1853,2023-09-25,Urgent,Medium,387,20,26,0,0.024720585453660217
1854,2025-01-18,Standard,Medium,357,23,26,0,0.039652540125509075
1855,2025-03-31,Complex,Low,381,24,28,0,0.09860833114463208
1856,2024-03-30,Standard,High,472,29,25,1,0.03484882302192525
1857,2025-06-24,Standard,Medium,354,18,448,0,0.07079657083933803
1858,2024-11-15,Standard,Low,312,17,27,0,0.0250402009750465
1859,2024-02-05,Standard,Medium,326,22,495,0,0.030342294376617552
1860,2025-07-10,Standard,Low,398,14,25,0,0.02431551934602577
1861,2025-09-07,Complex,Medium,483,26,20,0,0.05721608702257511
1862,2024-04-20,Complex,Medium,510,14,367,0,0.022610858619643372
1863,2024-12-02,Standard,Low,432,27,27,0,0.07183641026617654
1864,2024-09-25,Standard,Medium,350,29,29,0,0.06802741985357638
1865,2024-07-11,Urgent,Low,356,25,20,0,0.042126967598940294
1866,2024-07-29,Standard,Low,443,14,25,0,0.002557702103780546
1867,2023-05-10,Standard,Low,466,24,24,0,0.0022651132226368166
1868,2025-04-01,Standard,Medium,367,20,24,0,0.05328068171089332
1869,2023-12-29,Complex,Low,471,17,14,0,0.08391988285566904
1870,2024-12-05,Urgent,Low,388,26,33,0,0.05988736713759897
1871,2025-03-29,Standard,Medium,435,27,23,0,0.043565046158507426
1872,2024-11-23,Complex,Low,457,30,26,0,0.08821188334824925
1873,2023-10-19,Complex,Low,325,22,17,0,0.019699544902677803
1874,2024-01-06,Standard,Low,422,24,31,0,0.03594244293163037
1875,2025-03-04,Standard,Low,471,32,30,0,0.05653094518706134
1876,2023-01-29,Standard,Low,371,34,338,0,0.02916694691483861
1877,2023-05-29,Urgent,Low,347,29,25,1,0.09977124818599814
1878,2025-02-17,Standard,High,424,22,35,0,0.045232091693524504
1879,2023-10-23,Complex,Medium,406,24,28,0,0.005172222334115207
1880,2023-01-11,Standard,Low,383,23,17,0,0.017608341875242163
1881,2024-05-26,Complex,Low,399,27,25,0,0.05324808682746838
1882,2024-11-06,Standard,Low,316,19,26,0,0.05500561996856093
1883,2023-04-23,Standard,Medium,420,25,24,0,0.09841442671946946
1884,2023-07-06,Complex,Low,479,25,26,0,0.05999664184262687
1885,2025-03-17,Complex,Low,364,25,430,0,0.06666273203592175
1886,2025-01-13,Complex,Medium,358,18,23,0,0.021372276993420182
1887,2023-08-15,Standard,Low,408,25,22,0,0.010686488163504504
1888,2023-11-06,Complex,Low,542,32,18,0,0.060201000814808774
1889,2023-04-08,Standard,Medium,454,21,478,0,0.08648799766031035
1890,2023-02-24,Standard,Medium,395,25,22,0,0.05873729517902181
1891,2024-09-14,Standard,Low,401,14,20,0,0.044278321818462044
1892,2024-10-25,Standard,Medium,459,25,22,1,0.05782066413216291
1893,2025-01-27,Standard,Low,354,25,21,0,0.0468771578485721
1894,2024-02-10,Urgent,Medium,430,24,18,0,0.014188157601531715
1895,2023-03-10,Standard,Low,344,27,21,0,0.07411844252529017
1896,2023-11-08,Complex,Medium,446,22,26,0,0.05330381634646725
1897,2023-10-16,Standard,High,385,29,21,1,0.039932287605815575
1898,2025-01-31,Standard,High,410,19,410,1,0.05596385020420063
1899,2024-07-01,Standard,High,382,31,431,0,0.02412269544533349
1900,2025-01-20,Urgent,Medium,434,25,29,0,0.042795771547043227
1901,2023-05-28,Complex,Low,391,23,25,0,0.06224452010037282
1902,2024-04-11,Urgent,Low,507,16,25,0,0.022619357366723204
1903,2025-01-08,Urgent,Medium,470,18,20,0,0.0748995084664565
1904,2023-09-01,Standard,Medium,334,25,21,0,0.05210109118565866
1905,2024-05-05,Standard,Low,409,20,22,0,0.08617067104185158
1906,2025-04-28,Complex,High,436,28,471,0,0.08472365776964198
1907,2025-08-15,Standard,Medium,377,25,23,0,0.04945170437193705
1908,2024-05-21,Standard,High,460,16,18,1,0.019546561063218584
1909,2023-12-31,Standard,Medium,454,27,26,0,0.07366417866100926
1910,2024-04-26,Standard,Low,395,23,21,0,0.041867813568329575
1911,2023-07-20,Standard,Low,449,23,327,0,0.05946274834524972
1912,2023-06-03,Standard,Low,279,29,30,0,0.010726529017393883
1913,2024-03-25,Standard,Low,467,17,295,0,0.06315839895159923
1914,2024-05-15,Standard,Medium,444,18,22,0,0.03735504889451243
1915,2023-03-14,Standard,Medium,345,25,32,0,0.033418974971849445
1916,2024-12-13,Standard,Medium,412,15,461,0,0.09799155787778013
1917,2023-10-23,Complex,Medium,298,20,24,0,0.04324306427602473
1918,2023-01-17,Standard,Low,361,28,12,1,0.06780383781157343
1919,2024-10-02,Standard,Low,454,23,22,0,0.06277275355738411
1920,2023-08-05,Complex,Low,399,17,25,0,0.010430355088515765
1921,2023-03-02,Standard,Low,396,24,13,0,0.07479275370643161
1922,2025-07-27,Standard,Medium,402,21,27,0,0.03231592034335765
1923,2024-09-07,Complex,Low,396,20,20,0,0.07989395491967351
1924,2023-02-11,Standard,Low,449,41,25,0,0.06076407826153825
1925,2023-01-25,Complex,Low,369,26,431,0,0.031709148995348956
1926,2023-02-08,Complex,Medium,420,22,22,0,0.0356292960331071
1927,2025-03-13,Complex,Low,342,28,27,0,0.07315073696663607
1928,2023-05-11,Standard,Low,437,22,25,0,0.05500593151228819
1929,2024-05-12,Standard,Low,383,21,37,0,0.06683510406713153
1930,2023-08-17,Standard,High,397,25,32,0,0.015831832107518828
1931,2023-04-18,Standard,Low,381,26,18,0,0.07869766722284187
1932,2023-06-21,Standard,Medium,388,28,29,0,0.032039131891503474
1933,2024-03-10,Standard,Medium,349,31,20,0,0.06198612671576734
1934,2024-04-22,Standard,Medium,416,29,18,0,0.011467982524200872
1935,2023-04-12,Standard,High,427,28,16,1,0.0321420241156967
1936,2025-05-15,Standard,Low,333,28,22,0,0.06488672930666418
1937,2024-06-07,Standard,Low,370,29,29,0,0.02742061322902506
1938,2023-10-02,Complex,Low,401,27,24,0,0.08803121967498172
1939,2024-09-04,Standard,Medium,370,16,26,0,0.06612283994434204
1940,2023-02-13,Standard,Low,388,26,7,0,0.08702783932967957
1941,2025-08-12,Urgent,Low,480,30,22,0,0.03953907022511208
1942,2025-03-27,Standard,Medium,349,19,362,0,0.0033985142624675005
1943,2025-08-14,Standard,Medium,284,22,16,0,0.05761399633551028
1944,2023-01-17,Standard,Low,370,23,17,0,0.03391935027253723
1945,2023-11-26,Complex,Medium,383,24,24,0,0.04481883759223533
1946,2024-07-22,Standard,Medium,375,21,27,0,0.06811102139227489
1947,2025-04-02,Standard,Low,413,24,19,0,0.07006646670708717
1948,2024-05-11,Standard,Low,348,26,363,0,0.0027556414865815395
1949,2025-03-25,Complex,Medium,341,13,28,0,0.07693026728396135
1950,2023-01-12,Standard,Medium,366,24,25,1,0.0493518914956079
1951,2023-11-14,Standard,Low,367,22,19,0,0.055669877332455
1952,2024-08-14,Complex,Low,506,15,306,0,0.029799418518985255
1953,2023-08-04,Standard,Medium,477,26,25,0,0.0420833786000581
1954,2023-12-05,Complex,High,316,25,20,0,0.07103751339793317
1955,2025-02-14,Standard,Medium,303,24,360,1,0.07767138029442586
1956,2025-09-17,Complex,Low,395,27,18,0,0.0387106181167978
1957,2024-10-22,Standard,Low,495,25,25,0,0.06911175326513301
1958,2023-03-22,Complex,Medium,433,20,448,0,0.025804350168843804
1959,2024-12-27,Urgent,Low,398,27,24,0,0.08320226651775153
1960,2024-04-29,Standard,High,377,28,19,0,0.06098142389073653
1961,2024-01-09,Standard,High,453,18,361,0,0.07751865160668951
1962,2025-09-02,Standard,Low,408,28,356,0,0.04771548523178474
1963,2024-12-10,Standard,High,486,22,26,0,0.022910928498195527
1964,2023-07-19,Standard,Low,315,27,22,0,0.042923111331364394
1965,2024-06-20,Standard,Medium,421,24,20,0,0.03814853944783208
1966,2024-04-10,Standard,Low,371,23,25,0,0.03327165434401591
1967,2023-03-30,Standard,Low,420,26,14,0,0.021217374774147837
1968,2023-09-25,Standard,Medium,412,22,355,0,0.07591671418798063
1969,2024-10-16,Complex,Medium,425,29,18,0,0.00863516613205605
1970,2024-07-24,Standard,Low,448,30,17,0,0.08875609298858339
1971,2025-07-10,Standard,Medium,469,21,21,0,0.01750247228977535
1972,2024-05-03,Standard,Low,497,23,410,0,0.09798736518515413
1973,2025-05-26,Standard,Low,400,22,27,0,0.09884680480870744
1974,2024-06-21,Standard,Low,372,25,417,0,0.03983870412411518
1975,2023-02-16,Standard,Low,338,30,359,0,0.0987821072632263
1976,2023-10-15,Standard,Low,421,15,346,0,0.08690685172807264
1977,2025-02-16,Complex,Low,441,16,434,0,0.00824302769466656
1978,2023-01-16,Standard,Low,332,23,468,0,0.09473285636286183
1979,2024-12-11,Complex,Low,457,24,419,0,0.004251438590459422
1980,2024-02-05,Complex,Low,394,19,34,0,0.018191429373910717
1981,2025-07-07,Complex,High,337,24,22,0,0.05845955408466744
1982,2025-03-04,Urgent,Low,357,20,33,0,0.00807371784000136
1983,2025-09-07,Standard,High,352,21,23,0,0.01617277569893689
1984,2023-03-27,Standard,Medium,353,30,23,0,0.09534917871122388
1985,2023-09-07,Complex,Medium,428,22,19,0,0.09946878848876081
1986,2024-01-26,Standard,Medium,443,22,409,0,0.07981365417802973
1987,2025-02-20,Standard,Medium,484,24,21,0,0.05152093914647028
1988,2023-12-01,Complex,Low,365,29,33,0,0.09003009356916752
1989,2024-09-20,Complex,Medium,417,23,20,0,0.011189877088356871
1990,2024-06-02,Urgent,Medium,367,21,21,0,0.09428918692450089
1991,2023-05-17,Urgent,Medium,401,26,29,0,0.03515529274554322
1992,2025-06-01,Complex,Medium,325,28,317,0,0.08614893912331945
1993,2024-11-18,Standard,Low,343,29,25,0,0.0668373405985391
1994,2025-04-19,Complex,Medium,440,23,17,0,0.09602743040557221
1995,2024-05-12,Standard,Medium,325,26,24,0,0.08646779477958183
1996,2025-04-06,Standard,Low,430,27,25,0,0.08878978135509062
1997,2024-12-27,Complex,Low,366,24,360,0,0.06317543561200305
1998,2024-04-21,Standard,Medium,303,30,21,0,0.08331585309762758
1999,2024-08-16,Standard,Medium,273,27,385,0,0.07571311507613386
2000,2023-08-11,Standard,Low,473,33,30,0,0.016162313090388725
2001,2025-09-16,Complex,Medium,304,28,24,0,0.0648596891353243
2002,2024-01-07,Standard,Low,396,14,378,0,0.014817554652015863
2003,2025-07-23,Complex,Low,417,22,408,0,0.086945612188553
2004,2025-09-21,Standard,Low,334,15,24,0,0.006594979933996848
2005,2024-02-06,Complex,Low,372,20,30,0,0.09870466701932754
2006,2024-03-18,Complex,Low,423,22,26,0,0.04006266661377115
2007,2024-05-04,Standard,Low,414,28,28,1,0.017062935370143563
2008,2024-09-06,Standard,Medium,376,21,27,0,0.0935674983661223
2009,2023-09-30,Standard,Medium,411,30,29,0,0.004542598622984795
2010,2024-06-09,Urgent,Low,394,20,29,0,0.04701056345089835
2011,2023-06-08,Complex,Low,351,22,23,0,0.07702271279245027
2012,2023-06-01,Urgent,Low,460,17,21,0,0.0316750475431701
2013,2025-09-21,Standard,Medium,410,31,414,0,0.05288346699028012
2014,2024-09-11,Complex,Low,307,31,16,0,0.0700413016313802
2015,2023-07-07,Complex,Low,426,23,27,0,0.0951976421001321
2016,2025-03-23,Complex,High,369,16,27,0,0.010270263927102997
2017,2023-04-08,Urgent,Medium,385,22,23,0,0.015722670371491977
2018,2023-05-11,Standard,Low,400,25,24,0,0.050887089519406695
2019,2025-03-15,Standard,Low,360,20,28,0,0.04184749611500469
2020,2023-06-20,Complex,Low,490,35,27,0,0.041079616068366645
2021,2025-07-24,Complex,Medium,325,33,28,1,0.02969615029361532
2022,2025-09-12,Standard,Medium,402,15,27,0,0.056068479850895615
2023,2023-07-02,Standard,Low,419,18,24,0,0.08832883361657162
2024,2025-09-09,Standard,Medium,402,26,23,0,0.016092434053786388
2025,2023-12-30,Standard,Low,390,18,26,0,0.021528632949575768
2026,2023-02-08,Standard,Low,381,24,31,0,0.06708234977995857
2027,2024-06-10,Complex,Low,359,24,25,0,0.005619765428730417
2028,2025-06-06,Complex,Low,358,23,30,0,0.06737641995630066
2029,2024-05-11,Standard,Low,457,29,13,0,0.031445615086333735
2030,2024-05-30,Standard,Low,377,33,25,0,0.0357853931400015
2031,2023-12-15,Standard,Low,506,25,24,0,0.040554937382290025
2032,2025-09-08,Standard,Low,433,17,15,0,0.03495875614917149
2033,2025-07-09,Complex,Medium,266,24,16,0,0.08412096212795322
2034,2024-02-01,Urgent,Low,444,21,297,0,0.09460684574003092
2035,2024-12-22,Standard,Low,397,33,24,0,0.05480114753161885
2036,2023-06-10,Complex,Medium,330,27,27,0,0.05818784988349394
2037,2023-01-16,Complex,Medium,465,26,407,0,0.007048310801343516
2038,2024-05-07,Complex,Medium,378,27,29,0,0.07131919283610007
2039,2024-03-01,Standard,Low,373,23,29,1,0.058409887296408405
2040,2023-04-18,Urgent,Low,418,30,17,0,0.005039452380760034
2041,2025-06-12,Standard,Medium,457,21,31,0,0.019842566707170328
2042,2024-03-25,Standard,Medium,405,28,32,0,0.020194342039256276
2043,2023-11-07,Standard,Low,402,31,17,0,0.017096795194335924
2044,2025-01-08,Standard,High,365,19,24,0,0.06586459546227771
2045,2023-06-19,Standard,Low,456,25,24,0,0.09284396153557689
2046,2024-06-29,Standard,High,406,26,15,0,0.07629753253583593
2047,2024-02-18,Standard,Medium,388,18,22,0,0.047737348521391325
2048,2023-09-08,Complex,Medium,382,17,359,0,0.040405129798448194
2049,2025-01-28,Complex,High,451,19,19,1,0.03864581053092225
2050,2025-02-19,Standard,Medium,386,23,279,0,0.06012469576958251
2051,2023-05-21,Complex,Low,451,26,25,0,0.03592206589445364
2052,2023-10-01,Complex,Low,376,22,20,0,0.022612197118871715
2053,2024-02-20,Complex,Low,436,33,24,0,0.0602842906575583
2054,2024-08-30,Standard,Low,410,29,419,0,0.039070541342757316
2055,2025-01-08,Complex,Medium,352,26,26,1,0.001412482914383384
2056,2025-06-09,Urgent,Low,395,21,23,0,0.0022231113566774543
2057,2023-02-08,Complex,Low,290,24,21,0,0.027413661115441836
2058,2025-03-24,Standard,Medium,362,29,16,0,0.051242219950686375
2059,2023-01-29,Standard,Medium,321,28,23,0,0.03542395076679888
2060,2025-08-15,Complex,Low,499,28,25,0,0.002405515238755196
2061,2024-04-21,Standard,Low,321,22,424,0,0.022315176375324042
2062,2023-11-14,Standard,Low,529,21,416,0,0.009641930867461613
2063,2023-09-02,Standard,Medium,425,16,457,0,0.09486320013614166
2064,2025-01-17,Complex,Low,374,26,19,0,0.03128340756285265
2065,2024-11-27,Complex,Medium,440,16,23,0,0.0014766371595495876
2066,2023-09-29,Standard,Low,367,23,28,0,0.06605632519856636
2067,2024-03-15,Urgent,Low,329,21,462,0,0.023244794050781715
2068,2025-01-17,Standard,High,403,25,31,0,0.056673625503100414
2069,2023-08-27,Complex,Low,435,29,33,0,0.015074545460948786
2070,2024-01-12,Complex,Low,463,30,388,0,0.09840132351224647
2071,2023-09-23,Complex,Low,424,27,20,0,0.09702591865653332
2072,2025-07-14,Urgent,Low,373,20,16,0,0.06559833516903059
2073,2025-07-09,Standard,Medium,469,23,29,0,0.07072026218220608
2074,2023-12-25,Complex,Low,458,19,23,0,0.04258788912916514
2075,2023-12-06,Standard,Low,413,20,414,0,0.09621793454181689
2076,2024-01-24,Complex,Low,460,26,16,0,0.0423739620371201
2077,2024-07-30,Complex,Medium,509,19,20,0,0.023946799740806025
2078,2025-09-16,Complex,Medium,372,21,20,0,0.011537860960390401
2079,2024-11-19,Standard,Medium,355,18,30,0,0.02081253003143856
2080,2023-01-03,Complex,Medium,371,27,27,0,0.05722135039287221
2081,2024-03-04,Standard,Low,332,22,13,0,0.024509171793929908
2082,2023-05-22,Standard,Low,429,12,21,0,0.06542494284475447
2083,2024-01-11,Complex,Low,319,32,28,0,0.03821845198850467
2084,2024-10-31,Standard,Low,463,29,29,0,0.08868729054172443
2085,2023-11-20,Complex,Low,366,13,26,0,0.05584780674655774
2086,2023-05-26,Standard,Medium,467,27,24,0,0.06226040531012761
2087,2025-08-15,Standard,Medium,272,31,19,1,0.05565598029926771
2088,2023-10-20,Complex,High,380,23,29,0,0.08855687741910243
2089,2024-10-26,Standard,Low,335,24,440,0,0.006341956792919135
2090,2024-03-07,Standard,Medium,467,22,15,0,0.006734870709074515
2091,2024-12-05,Complex,Medium,483,26,25,0,0.07017402449247484
2092,2025-08-06,Standard,Medium,282,29,21,0,0.07679639020481784
2093,2025-09-01,Complex,Low,443,18,27,0,0.04335894182819679
2094,2024-08-07,Standard,Low,453,20,26,0,0.03523052080542634
2095,2024-02-03,Complex,Low,416,24,32,0,0.027794506620541316
2096,2025-03-27,Complex,Low,429,25,26,0,0.023439488583354776
2097,2025-06-07,Complex,Medium,425,26,29,0,0.09119585896786053
2098,2023-12-10,Standard,Low,443,23,19,0,0.029513954636117248
2099,2025-08-21,Complex,Low,345,19,27,0,0.06480787958111967
2100,2023-05-20,Complex,Medium,460,28,22,0,0.07870947803836222
2101,2023-07-06,Complex,Medium,410,17,21,0,0.0021966578447580876
2102,2025-03-15,Standard,Low,407,21,19,0,0.00338741498831866
2103,2023-03-02,Complex,Medium,428,24,31,0,0.03331374046373693
2104,2025-09-23,Complex,Low,336,26,23,0,0.06960157443137031
2105,2025-07-27,Standard,Low,322,22,20,0,0.02607986352623497
2106,2024-01-15,Standard,Low,393,27,395,0,0.00014832904322502617
2107,2024-12-10,Complex,Medium,477,30,21,0,0.0288147899943917
2108,2025-03-17,Standard,High,340,20,20,0,0.009013081664351275
2109,2024-03-15,Urgent,Low,408,25,322,0,0.021941330579232324
2110,2023-11-15,Complex,Medium,364,25,17,0,0.033319000069929765
2111,2023-10-29,Complex,Low,357,22,33,0,0.012805735506875183
2112,2023-12-10,Standard,Medium,425,14,418,1,0.070636472744766
2113,2023-01-11,Standard,Low,437,25,27,0,0.025592023200618833
2114,2023-03-03,Urgent,Low,360,26,23,0,0.06610947993049625
2115,2025-04-24,Standard,Medium,469,29,27,1,0.05990328528211694
2116,2023-08-14,Complex,Medium,421,22,365,0,0.0898045487693736
2117,2023-06-02,Standard,Low,387,20,16,0,0.008793317234466925
2118,2024-12-11,Standard,Low,417,19,27,0,0.021460811136366477
2119,2024-07-17,Standard,Low,501,9,15,0,0.08651784290439761
2120,2025-02-10,Standard,Low,437,21,18,0,0.08221314563856932
2121,2024-07-24,Urgent,Medium,365,37,23,0,0.01921055571820507
2122,2024-08-06,Standard,High,399,30,461,0,0.010773601194612415
2123,2024-10-21,Standard,Low,406,19,18,0,0.08562414646201938
2124,2025-05-10,Standard,Low,433,21,21,0,0.017813805682470474
2125,2024-07-28,Standard,Medium,411,21,13,0,0.08711097060707952
2126,2023-11-06,Standard,Low,494,30,16,0,0.09611146993777407
2127,2025-06-03,Complex,Medium,388,35,30,1,0.022080663857567042
2128,2023-08-31,Standard,Low,313,24,28,0,0.08403875999209551
2129,2024-05-07,Standard,Medium,410,25,414,0,0.04238310899822631
2130,2024-01-01,Standard,Medium,377,26,26,0,0.07887784247534958
2131,2023-11-26,Urgent,Medium,324,23,30,0,0.04073955409788432
2132,2023-04-17,Standard,Medium,364,25,21,0,0.007039559873371693
2133,2023-08-14,Standard,Low,382,24,23,0,0.07126952726136643
2134,2025-04-04,Complex,Medium,456,26,26,0,0.015068863990357907
2135,2023-08-06,Standard,Medium,325,13,14,0,0.09270250893166991
2136,2025-07-25,Standard,Low,417,21,26,0,0.04177462830207013
2137,2025-01-22,Standard,Low,511,18,20,0,0.008200014790957956
2138,2024-05-20,Complex,Low,391,27,21,0,0.02284800147739944
2139,2023-09-16,Standard,Low,389,20,28,0,0.08625176174676946
2140,2025-06-06,Complex,Low,435,16,418,0,0.03210854696241532
2141,2025-02-12,Complex,Medium,426,15,403,0,0.08563279949796895
2142,2024-05-31,Standard,Low,470,26,26,0,0.017228673839214892
2143,2025-02-11,Standard,Medium,391,19,21,0,0.046821812357729455
2144,2023-02-23,Standard,Low,435,23,24,0,0.08782594917866163
2145,2023-02-16,Complex,Low,435,31,24,1,0.004840483232325655
2146,2024-12-27,Standard,Low,383,25,28,0,0.03042771827796205
2147,2024-11-19,Standard,Low,394,21,23,0,0.09098515894387858
2148,2024-06-04,Standard,Low,399,18,17,0,0.05965263277080432
2149,2023-04-09,Urgent,Low,338,26,454,1,0.07162321310221346
2150,2023-01-20,Standard,Low,380,23,22,0,0.08421284385924074
2151,2025-06-08,Urgent,Medium,474,26,19,0,0.05235964262691167
2152,2025-01-22,Standard,Medium,451,12,24,0,0.08453659010216001
2153,2024-07-26,Standard,Low,371,29,24,0,0.06387645706684082
